point_id,n_remaining,mode,n_samples,rep,agree,regret
4,31,sample_z,100,8,False,1.0
4,31,sample_z,100,9,False,1.0
5,30,sample_y,1,0,False,0.6442149132608486
5,30,sample_y,1,1,False,0.7899476599248492
5,30,sample_y,1,2,False,0.7899476599248492
5,30,sample_y,1,3,False,0.7899476599248492
5,30,sample_y,1,4,False,0.7899476599248492
5,30,sample_y,1,5,False,0.7899476599248492
5,30,sample_y,1,6,False,0.7899476599248492
5,30,sample_y,1,7,False,0.7899476599248492
5,30,sample_y,1,8,False,0.7899476599248492
5,30,sample_y,1,9,False,0.7899476599248492
5,30,sample_y,3,0,False,0.6442149132491242
5,30,sample_y,3,1,False,0.999999999970951
5,30,sample_y,3,2,False,0.6442149132491242
